X4EVERDROP,X1MTHEFF,X1SCIEFF,X1TXMTSCOR,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,X1SCHOOLBEL,X1SCHOOLCLI,X1POVERTY,X1CONTROL,S1EDUEXPECT,S1SUREHSGRAD,X1FAMINCOME,X2SEX,S1FYAA,S1FYBA,S1FYLICENSE,S1FYAPPR,S1FYMILITARY,S1FYJOB,S1FYFAMILY,S1FYTRAVEL,S1FYVOLUN,S1FYNOTSURE,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,MATH_NO_CLASS,SCI_NO_CLASS,X1RACE_1,X1RACE_2,X1RACE_3,X1RACE_4,X1RACE_5,X1RACE_6,X1RACE_7,X1RACE_8,X1LOCALE_1,X1LOCALE_2,X1LOCALE_3,X1LOCALE_4,X1REGION_1,X1REGION_2,X1REGION_3,X1REGION_4
0.0,0.1,0.25,63.5707,1,1,4,6,1.34,0.68,0,2.0,7,1,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,-0.56,-0.48,58.895,2,3,4,0,0.49,-0.47,0,1.0,11,2,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1.0,-1.02,0.25,44.4943,4,3,2,1,0.41,-0.99,1,1.0,1,3,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,-0.17,0.06604246807201108,34.4074,3,2,2,6,-1.43,-0.26,1,1.0,4,1,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,3,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,-0.13,-0.18,52.6518,2,1,4,8,0.7,-0.22,0,1.0,6,1,9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.07527073240239386,1.09,50.8353,1,1,2,6,0.4,0.7,0,1.0,8,1,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.62,1.83,51.8055,3,1,2,6,1.59,-0.13,0,1.0,8,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0,0.1,0.25,56.0039,1,1,2,10,1.59,-0.3590853994490358,0,1.0,10,1,9,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,-0.17,0.25,60.0246,1,1,4,8,0.21,0.77,0,2.0,11,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,-0.29,-0.04,59.7115,2,3,3,8,0.85,-0.3590853994490358,0,1.0,10,1,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.0,-0.97,-1.02,50.2954,2,2,5,6,-0.73,-0.3590853994490358,0,1.0,8,1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.95,-0.49,53.2739,1,2,3,0,-0.39,-0.5,0,1.0,10,1,6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,1.1,58.8093,1,1,4,8,1.59,-0.66,0,1.0,2,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.07527073240239386,1.42,52.2203,1,1,1,6,1.59,-2.83,0,1.0,6,1,4,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,0.07527073240239386,0.06604246807201108,31.1834,3,1,2,0,-0.82,-0.65,1,1.0,10,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,-1.41,0.67,49.13,3,1,2,8,-0.39,-0.3590853994490358,0,1.0,6,1,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.0,0.1,0.25,52.4127,2,2,2,10,0.21,-0.59,0,1.0,8,1,6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,0.55,0.25,41.039,1,1,4,0,1.59,-0.57,0,1.0,2,1,4,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.07527073240239386,0.06604246807201108,45.9603,3,2,2,6,0.49,0.83,0,2.0,11,1,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.1,1.83,65.7865,1,1,5,10,1.0,-0.13,0,1.0,8,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,1.21,1.12,77.5764,1,1,5,10,0.84,0.32,0,1.0,10,1,6,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,3,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,-1.14,-0.17,67.243,2,2,5,8,-2.22,-0.83,0,1.0,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,-1.02,54.7494,2,1,3,6,0.01,-0.3590853994490358,0,1.0,7,1,5,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,-0.17,-0.05,42.0971,1,2,5,6,-0.39,0.3,0,2.0,11,1,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-1.68,-0.05,37.4264,3,2,2,4,-1.43,0.78,0,1.0,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.0,-0.17,-0.18,55.7134,1,1,5,10,-1.8,-1.04,0,1.0,2,3,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,-0.17,-0.16,57.9193,2,2,2,6,1.34,-0.3590853994490358,0,1.0,10,1,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.0,-0.56,-1.63,28.6266,3,2,3,0,-0.73,-0.3590853994490358,0,1.0,8,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1.0,-1.02,-0.9,45.7258,4,3,3,6,-1.77,-0.06,1,1.0,3,2,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.0,-0.69,-0.46,39.8689,3,3,3,6,-0.46,-0.3590853994490358,0,1.0,6,1,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.94,-0.91,56.213,3,3,3,8,1.1,-0.38,0,1.0,10,1,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.07527073240239386,-0.16,28.6646,3,2,7,8,-0.04,1.15,0,2.0,10,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.49,0.06604246807201108,58.1436,1,1,2,8,-0.04,0.61,0,1.0,2,1,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,-0.56,0.06604246807201108,51.0292,2,3,4,8,-0.04,1.09,0,2.0,6,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,-1.41,0.06604246807201108,50.5406,2,2,2,6,-0.61,-2.01,1,1.0,10,1,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1.0,-0.13,0.25,35.6672,5,3,1,0,1.09,-0.3590853994490358,1,1.0,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,1.34,1.83,43.0306,3,2,3,6,1.34,1.8,0,2.0,10,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-0.75,-0.89,45.2771,1,2,3,0,-0.39,-0.5,0,1.0,11,1,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-0.56,-1.02,45.2251,1,2,2,6,-0.39,-0.3590853994490358,1,1.0,8,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.0,1.23,1.41,41.6558,5,3,2,8,1.04,-0.95,0,1.0,6,1,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.62,1.83,61.9101,1,1,4,10,1.59,-0.3590853994490358,0,1.0,10,1,9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.0,0.1,0.25,54.7397,1,2,1,8,-0.04,-0.3590853994490358,1,1.0,6,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.1,-1.02,62.0414,1,2,4,6,-1.23,-0.65,0,1.0,7,1,13,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,4,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.68,1.53,61.5987,2,1,4,0,-0.45,0.04,0,2.0,11,1,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,2,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-1.14,-1.33,41.3571,2,2,2,6,-0.39,-0.76,0,1.0,11,1,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.1,0.25,56.177,2,1,3,6,1.34,0.56,0,2.0,8,1,8,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.0,0.1,1.53,47.7254,3,2,2,8,0.45,-0.34,0,1.0,8,1,13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-0.3,0.68,65.2235,1,1,5,8,0.52,-0.3590853994490358,0,1.0,8,1,8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.1,0.25,50.0117,2,2,3,0,1.59,-0.3590853994490358,0,1.0,2,1,5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,3,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.0,0.1,-0.05,62.7906,1,1,4,6,-0.62,-0.8,0,1.0,6,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.1,0.67,66.634,1,1,5,10,1.34,-1.19,0,1.0,8,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.1,0.25,56.5014,2,1,5,8,-0.39,1.03,0,2.0,6,1,13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,0.68,-0.05,42.1305,2,1,3,0,-0.73,0.14,0,1.0,10,2,3,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.95,0.06604246807201108,58.3344,1,1,2,6,1.26,-0.28,0,1.0,6,1,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,1.62,0.25,64.6356,1,1,4,6,-0.37,-0.3590853994490358,0,1.0,8,1,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-2.48,-0.59,54.9209,2,2,4,0,-0.89,-0.3590853994490358,0,1.0,11,1,7,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.1,0.25,45.8535,2,1,4,6,1.59,0.32,0,1.0,10,1,7,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,0.1,-0.48,52.0819,2,2,2,0,-0.04,-0.3590853994490358,0,2.0,5,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.07527073240239386,-0.16,54.5055,2,2,2,10,0.18,0.76,0,2.0,6,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.66,0.67,54.5977,1,1,2,0,-0.19,0.21,1,1.0,10,1,2,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.0,-0.3,-1.74,50.7706,2,3,2,0,-1.53,-1.11,0,1.0,11,1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,1.62,1.83,66.184,1,1,4,6,0.7,1.61,0,2.0,6,1,7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1.0,0.49,-1.33,41.4077,1,3,4,6,-1.33,-1.72,0,1.0,2,3,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,-0.17,0.06604246807201108,47.1119,1,2,3,0,0.16,-0.36,0,1.0,8,1,4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,-0.69,0.25,46.8609,2,1,3,6,-0.04,0.17,0,2.0,8,1,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,-0.16,41.8691,1,1,2,0,-0.04,0.07,0,1.0,10,1,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.0,1.62,1.83,62.1995,1,1,2,10,1.59,0.83,0,1.0,10,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.0,0.1,0.06604246807201108,44.1124,4,1,3,0,-0.39,-0.3590853994490358,0,1.0,11,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,2,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.0,-0.29,1.83,32.9622,3,4,2,0,1.59,-0.11,0,1.0,10,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,-1.22,-0.48,35.7436,5,3,2,2,-1.83,-0.57,0,1.0,11,2,3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.0,-0.44,-0.05,44.1035,4,2,3,0,-0.84,-0.8,0,1.0,11,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-0.29,-0.05,46.8657,1,1,4,6,0.98,0.37,0,1.0,2,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,1.34,-0.46,55.3554,1,2,4,10,-0.64,-1.5,0,1.0,11,1,3,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,0.1,-0.05,61.9392,2,1,4,0,-0.62,-0.72,0,1.0,10,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1.0,1.34,-0.17,62.4866,1,3,2,4,-0.39,-0.44,0,1.0,11,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.24,-0.78,48.1728,1,2,3,6,0.85,-1.02,0,1.0,11,1,4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.0,0.1,-0.05,63.6069,1,1,2,6,-0.39,-0.3590853994490358,0,1.0,5,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,-1.41,-2.91,42.9963,3,4,2,2,-1.45,1.22,1,1.0,6,2,1,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1.0,-0.58,-0.05,52.1233,5,3,1,2,-0.47,-1.87,1,1.0,11,1,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,-0.17,0.06604246807201108,47.5357,3,2,3,0,1.23,0.32,0,2.0,6,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,-0.75,-0.16,57.5673,1,1,2,6,-0.24,1.33,0,2.0,2,1,5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1.0,-0.17,0.06604246807201108,37.7204,1,1,2,0,1.04,-0.22,0,1.0,2,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,4,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,-0.17,-0.48,53.083,1,1,4,6,-0.06,-2.69,0,1.0,8,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,1.23,-0.17,49.9832,1,1,5,10,0.2,0.31,0,2.0,10,1,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,-0.56,-0.49,52.8738,1,1,3,6,0.16,0.14,0,1.0,11,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.0,0.07527073240239386,0.06604246807201108,54.4415,1,2,5,8,1.26,0.02,1,1.0,10,1,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,2,2,4,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.1,0.06604246807201108,66.9807,1,1,4,10,-2.02,-0.3590853994490358,0,1.0,10,1,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,-1.41,0.25,51.7264,1,1,5,8,-0.04,-0.3590853994490358,0,1.0,8,1,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,0.1,0.69,58.7428,2,2,2,10,-0.04,0.17,0,1.0,10,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1.0,-0.56,-1.33,52.8866,3,4,2,4,-0.04,-3.64,1,1.0,10,1,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.07527073240239386,0.06604246807201108,40.3557,1,1,3,4,-0.59,0.41,0,1.0,6,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-0.58,-0.48,40.3537,3,2,2,0,-0.81,0.39,0,2.0,11,1,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.0,0.95,0.06604246807201108,54.8435,2,1,1,10,-0.04,-0.74,1,1.0,11,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.07527073240239386,0.06604246807201108,44.0555,6,6,3,6,0.21,0.14,0,1.0,11,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,3,4,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,-0.17,0.06604246807201108,47.9906,2,3,2,0,0.7,-0.76,0,1.0,2,2,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
