X1TXMTSCOR,X1MTHEFF,X1SCIEFF,X1SCHOOLBEL,X1SCHOOLCLI,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,S1EDUEXPECT,S1SUREHSGRAD,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,X1POVERTY,MATH_NO_CLASS,SCI_NO_CLASS,S1FYFAMILY,S1FYMILITARY,X1CONTROL,X4EVERDROP
52.3919,0.07527073240239386,0.06604246807201108,-0.04,-0.14,2,2,3,6,8,1,3,3,3,3,1,1,0,1,1,0.0,1.0,1.0,0.0
39.0337,-0.97,-2.07,-1.31,-0.09,3,2,2,6,2,1,3,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
62.8959,1.62,1.83,1.34,-0.3590853994490358,1,1,4,8,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
56.2103,0.1,-0.9,-0.39,1.08,2,3,5,6,10,1,3,3,4,4,0,1,0,0,0,0.0,0.0,2.0,1.0
46.2079,0.07527073240239386,-0.46,0.16,0.09,2,1,4,6,6,1,4,3,3,3,0,1,0,1,0,0.0,0.0,1.0,0.0
51.2233,0.1,-1.33,0.98,1.61,2,2,4,8,10,1,4,3,3,4,0,0,0,0,0,0.0,0.0,2.0,0.0
50.9469,-0.17,-0.49,-0.39,-0.48,2,2,3,10,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
49.2959,0.07527073240239386,1.12,0.55,-0.73,1,1,2,8,8,1,4,4,2,4,0,1,0,1,0,0.0,0.0,1.0,0.0
65.6491,1.62,1.42,0.7,0.68,2,1,4,10,10,1,4,4,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
47.0425,0.07527073240239386,-1.33,-1.99,-0.3590853994490358,3,2,2,2,5,1,4,3,3,3,0,1,0,1,0,0.0,0.0,1.0,0.0
49.1102,0.95,1.53,1.34,-0.41,1,2,4,8,10,1,2,4,4,3,1,1,0,0,0,0.0,0.0,1.0,0.0
29.8211,-2.92,1.83,-0.04,-0.89,1,3,2,4,2,4,1,1,1,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.47,-1.41,-0.16,-0.04,-0.3590853994490358,2,2,3,6,9,1,3,3,3,4,0,0,0,0,0,0.0,0.0,1.0,0.0
46.354,0.07527073240239386,0.06604246807201108,-0.39,0.37,1,1,2,5,2,1,4,3,2,2,1,1,0,1,1,0.0,0.0,1.0,1.0
49.6524,-1.0,-2.06,1.34,-2.04,1,2,3,8,6,1,2,3,2,4,0,0,0,0,0,0.0,0.0,1.0,0.0
58.0837,1.62,1.83,1.59,0.31,1,1,4,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
65.1666,0.94,-0.05,-0.14,0.38,1,1,2,8,8,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
52.1664,-1.41,0.06604246807201108,-0.37,-0.73,2,2,2,8,10,1,2,2,3,3,0,1,1,0,1,0.0,0.0,1.0,0.0
29.8001,0.1,0.25,1.34,1.51,2,1,2,2,1,1,2,3,3,3,0,1,1,0,0,0.0,1.0,1.0,0.0
52.3703,0.07527073240239386,0.37,1.34,-0.17,2,2,4,6,7,1,3,3,4,3,1,1,0,1,0,0.0,0.0,1.0,0.0
58.2922,0.1,-1.33,1.59,-0.47,2,3,1,2,10,1,3,3,3,3,0,1,1,0,0,0.0,1.0,1.0,1.0
50.6961,0.55,0.69,1.04,0.64,2,1,2,8,6,1,4,4,4,3,0,0,0,0,0,0.0,0.0,2.0,0.0
51.356,1.62,0.25,-0.59,-1.09,2,2,1,3,8,1,3,4,3,3,0,0,0,0,0,0.0,0.0,1.0,1.0
40.7305,0.07527073240239386,-1.33,0.55,-1.32,3,2,2,4,2,2,1,3,2,3,1,1,0,1,0,0.0,0.0,1.0,1.0
47.3802,-0.17,-0.05,1.59,-0.65,3,3,2,2,4,1,2,4,2,3,0,1,0,0,0,0.0,1.0,1.0,1.0
64.1699,1.34,0.06604246807201108,1.59,0.3,1,1,4,8,10,1,4,4,4,4,0,1,0,0,1,0.0,0.0,1.0,0.0
49.5446,-1.14,-1.02,-0.64,-0.3590853994490358,3,2,3,4,2,2,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
52.3707,0.27,-0.78,-0.64,-0.3590853994490358,1,2,5,6,6,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
52.5298,-0.17,-1.33,0.48,-0.3590853994490358,2,2,4,8,6,1,4,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
24.5797,0.07527073240239386,0.25,-0.14,-0.3590853994490358,1,2,3,8,10,1,4,4,4,4,0,1,0,1,0,0.0,0.0,1.0,0.0
50.5349,-0.17,-1.63,0.08,-2.04,2,2,1,8,2,2,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
47.7503,0.07527073240239386,0.06604246807201108,1.26,-0.57,2,4,1,2,2,2,2,3,2,4,0,0,1,1,1,0.0,0.0,1.0,1.0
34.6526,0.1,0.25,0.52,0.53,3,2,2,4,6,1,2,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
49.6118,-0.69,0.25,-0.96,-0.6,3,2,2,8,7,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
53.0852,1.21,0.25,1.59,-0.3590853994490358,1,1,4,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
59.7347,0.1,0.25,0.45,1.25,1,1,4,10,6,1,3,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
52.9539,0.95,1.1,0.77,0.23,1,1,2,10,10,1,1,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
43.3488,-0.85,-0.46,0.55,-0.3590853994490358,2,3,2,6,10,1,4,4,2,4,0,1,1,0,0,0.0,0.0,1.0,0.0
48.877,-1.02,0.25,-1.06,-0.3590853994490358,1,2,4,5,6,1,3,3,3,1,1,1,0,0,0,0.0,0.0,1.0,0.0
43.2599,-0.58,0.06604246807201108,0.3,0.56,3,2,4,6,6,1,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
45.3138,-0.58,-1.33,0.65,-2.36,2,1,2,2,2,2,2,3,3,2,0,1,1,0,0,0.0,1.0,1.0,1.0
36.385,0.1,0.8,-1.43,-0.47,1,2,3,5,8,1,3,3,3,3,0,1,0,0,0,0.0,1.0,1.0,0.0
47.8289,-2.07,0.06604246807201108,-0.62,-1.48,2,2,2,5,4,1,3,3,3,3,1,1,0,0,1,0.0,0.0,1.0,0.0
48.624,0.1,0.25,0.35,-0.3590853994490358,3,3,2,7,2,1,2,3,3,2,1,1,1,0,0,0.0,0.0,1.0,0.0
63.68,0.0752707324023938,0.25,1.0,-0.56,1,1,3,7,2,1,3,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
34.9066,-0.17,0.066042468072011,-0.04,-1.27,3,3,2,5,6,1,2,4,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
50.3871,1.62,0.25,0.16,-0.81,1,2,4,6,8,1,3,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
47.7381,0.78,1.83,-0.04,0.41,1,1,5,6,2,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
60.1969,0.1,1.1,1.26,0.64,2,2,5,10,10,1,4,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
42.7986,0.9,0.25,1.1,-0.3590853994490358,5,1,4,6,6,1,3,3,2,4,0,1,0,0,0,0.0,0.0,2.0,0.0
51.8854,0.1,-0.59,-0.04,-1.23,1,3,4,8,7,1,3,3,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
57.6292,1.62,-2.91,-0.39,-0.52,1,1,5,6,6,1,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
64.1645,0.1,0.25,-0.39,-0.3590853994490358,2,1,4,10,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
52.3163,0.1,0.25,-0.39,-0.3590853994490358,1,1,7,6,10,1,3,3,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
64.9272,0.51,0.97,1.59,-0.3590853994490358,1,1,4,6,6,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
41.5761,0.1,0.25,-0.39,-0.3590853994490358,4,1,1,10,5,2,3,3,2,3,0,0,1,0,0,0.0,0.0,1.0,0.0
38.1104,-0.17,-0.05,-0.95,0.64,1,3,4,8,10,1,3,3,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
50.152,0.1,0.06604246807201108,-0.39,-1.38,2,2,2,6,8,1,3,3,3,3,0,0,0,0,1,1.0,0.0,1.0,1.0
40.9898,-0.34,0.06604246807201108,-0.14,-0.3590853994490358,3,3,3,5,8,2,2,2,3,3,0,0,0,0,1,1.0,0.0,1.0,0.0
59.7642,-0.17,0.25,0.21,1.33,3,2,3,10,10,1,4,4,4,4,0,1,1,0,0,0.0,0.0,2.0,0.0
55.0101,0.1,-1.33,-0.39,-0.3590853994490358,1,2,2,7,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
43.663,-0.56,-0.05,-0.39,-2.34,2,3,3,4,2,1,2,3,3,3,0,0,1,0,0,0.0,0.0,1.0,0.0
40.9006,-2.09,0.06604246807201108,-2.04,-0.3590853994490358,2,4,4,6,4,1,2,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
57.3612,0.07527073240239386,0.06604246807201108,-0.04,1.34,2,1,2,10,4,1,4,3,2,3,0,1,1,1,1,0.0,0.0,1.0,0.0
51.5791,0.1,0.06604246807201108,-0.04,-0.3590853994490358,2,1,2,6,8,1,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
49.1322,0.1,1.1,0.55,-1.05,2,2,4,8,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
46.236,-0.58,0.25,-0.04,-0.3590853994490358,3,2,4,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
62.0508,0.38,1.4,1.59,-0.38,1,2,4,8,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
48.6433,-1.41,-0.04,-0.75,-0.39,3,3,3,6,6,1,4,3,3,1,0,1,0,0,0,0.0,0.0,1.0,0.0
59.306,-0.97,-2.47,1.1,-0.3590853994490358,2,2,4,6,8,1,4,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
52.5046,1.62,0.25,1.59,-1.16,2,3,3,8,10,1,3,4,4,4,1,1,0,0,0,0.0,0.0,1.0,1.0
45.457,0.1,0.25,1.23,0.17,3,2,2,2,2,2,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
49.6239,0.1,1.83,-0.06,-0.65,2,2,2,2,4,1,4,3,4,3,0,1,1,0,0,0.0,0.0,1.0,0.0
60.9693,0.49,-0.46,1.0,-0.3590853994490358,1,2,4,10,10,1,2,3,3,3,0,1,0,0,0,0.0,1.0,2.0,0.0
40.7603,-0.56,0.06604246807201108,-0.12,-2.76,2,2,2,1,6,1,4,4,3,4,0,1,0,0,1,0.0,0.0,1.0,0.0
70.8671,1.34,1.53,1.26,0.17,1,1,4,10,10,1,4,3,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
62.3789,0.1,1.1,1.59,0.25,2,1,3,10,8,1,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.9438,-2.51,0.69,-1.92,-0.3590853994490358,4,3,2,6,10,1,4,3,3,4,1,1,0,0,0,0.0,0.0,1.0,0.0
57.555,-0.3,0.06604246807201108,1.59,-1.49,2,2,2,4,4,1,3,4,4,4,0,1,0,0,1,0.0,0.0,1.0,0.0
58.3329,0.51,1.53,-0.04,-0.3590853994490358,2,2,3,10,10,1,3,3,3,3,0,0,1,0,0,0.0,0.0,1.0,0.0
42.3887,0.16,-0.16,0.61,-0.01,2,3,3,4,6,1,4,1,1,3,1,1,0,0,0,1.0,0.0,1.0,1.0
59.5701,1.62,1.12,1.59,0.31,2,1,5,10,10,1,4,4,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
67.2279,-0.2,1.4,0.52,-0.76,2,1,4,6,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
58.0471,1.23,-0.18,0.38,-0.09,1,2,2,2,5,1,1,1,1,1,0,1,0,0,0,0.0,0.0,1.0,0.0
64.4668,1.62,1.83,1.59,0.4,1,1,2,6,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
46.0721,0.1,0.066042468072011,-0.24,-0.3590853994490358,2,2,3,6,6,1,4,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
49.2355,0.0752707324023938,0.066042468072011,-0.04,-0.54,1,2,4,6,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
38.9126,-1.41,-0.05,-0.46,1.8,2,2,2,8,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
65.7009,0.1,0.25,0.21,-0.3590853994490358,1,1,5,8,8,2,4,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
65.4284,-0.58,0.25,1.0,-0.3590853994490358,2,1,4,6,7,1,3,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
36.5363,0.1,0.25,1.59,-0.3590853994490358,3,2,3,10,2,1,4,4,4,4,0,1,1,0,0,0.0,0.0,1.0,1.0
45.0384,1.62,0.06604246807201108,0.12,-0.4,2,2,3,6,8,1,3,4,4,4,0,0,0,0,1,1.0,1.0,1.0,0.0
59.52,0.95,0.68,0.52,-1.01,1,1,5,8,8,1,3,3,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
51.3605,-1.41,-1.33,-0.59,-0.81,3,1,1,2,6,2,3,4,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
61.4985,0.07527073240239386,0.25,-0.14,-0.3590853994490358,1,1,3,10,10,1,3,3,3,3,0,0,0,1,0,0.0,0.0,1.0,0.0
49.9946,0.1,0.25,-0.59,-1.69,3,2,7,10,5,2,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
55.9417,1.34,-1.21,1.59,0.74,1,2,5,9,10,1,4,4,4,4,1,1,0,0,0,0.0,0.0,2.0,0.0
37.8277,-0.29,-0.48,-0.39,0.18,3,3,2,6,4,1,2,3,3,3,1,1,1,0,0,0.0,0.0,1.0,1.0
64.5799,0.1,-2.05,0.65,0.3,1,1,4,6,8,1,3,3,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.0015,-0.17,-0.91,-0.39,-0.3590853994490358,2,1,2,6,8,1,3,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
43.5877,0.1,-0.91,0.3,-1.0,1,2,2,6,10,1,3,2,1,3,0,1,0,0,0,0.0,0.0,1.0,0.0
58.161,1.62,1.83,-2.0,-0.24,2,1,3,6,10,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
46.4543,0.95,-0.48,0.21,-1.93,2,3,3,6,2,1,1,4,3,4,1,1,0,0,0,0.0,1.0,1.0,1.0
64.038,0.27,1.83,0.77,0.17,2,1,7,10,10,1,3,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
46.8317,0.07527073240239386,0.06604246807201108,1.59,1.19,3,4,4,8,6,2,4,4,4,4,1,1,0,1,1,1.0,1.0,2.0,0.0
74.0235,0.1,-0.16,-0.04,-0.28,1,1,4,10,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
35.7967,0.07527073240239386,0.06604246807201108,1.34,-0.24,1,2,2,4,3,1,1,3,3,1,1,1,0,1,1,0.0,1.0,1.0,0.0
52.1298,0.1,-0.17,1.0,-0.11,2,2,3,6,4,1,2,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
45.5452,0.1,0.25,1.59,-0.62,2,2,3,6,8,1,2,3,3,3,0,0,0,0,0,0.0,1.0,1.0,0.0
37.8542,0.1,-0.05,-1.14,1.21,2,2,3,6,9,1,3,3,1,2,1,1,0,0,0,0.0,0.0,2.0,0.0
35.9596,0.07527073240239386,0.06604246807201108,-0.04,-1.6,3,3,1,10,2,1,4,3,3,2,0,0,1,1,1,0.0,0.0,1.0,1.0
60.3099,0.07527073240239386,0.066042468072011,-2.33,-2.11,2,2,2,6,8,1,4,3,2,3,0,0,0,1,0,0.0,0.0,1.0,0.0
58.9444,0.1,0.25,1.26,-0.3590853994490358,1,1,3,10,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
49.4792,0.07527073240239386,-0.05,-0.47,-2.0,3,2,2,2,6,1,4,4,3,4,0,1,0,1,0,0.0,0.0,1.0,0.0
46.9571,1.62,-0.05,1.59,-1.89,1,3,3,6,7,1,4,4,4,3,1,1,0,0,0,0.0,0.0,1.0,0.0
55.9296,-1.14,0.25,-0.95,0.36,1,2,4,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
61.1076,0.07527073240239386,0.06604246807201108,0.1,1.15,1,2,4,8,7,1,3,4,3,3,1,1,0,1,1,0.0,0.0,2.0,0.0
63.482,1.62,0.81,1.59,0.64,1,1,7,10,8,1,4,3,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
56.8752,0.1,0.25,-1.01,-1.58,2,2,4,8,6,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,1.0
59.244,-0.56,1.83,0.67,-0.74,1,1,4,6,7,1,3,3,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
50.8223,0.1,0.25,0.65,-0.3590853994490358,2,1,4,10,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
59.0448,0.1,0.25,1.23,-0.99,2,2,3,8,7,1,4,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
35.3246,-0.34,-0.05,-0.39,-0.3590853994490358,2,1,3,5,2,1,2,3,2,2,1,1,0,0,0,0.0,0.0,2.0,0.0
50.3626,0.0752707324023938,-0.59,-0.73,0.08,2,2,2,4,7,2,2,2,3,1,0,0,0,0,0,0.0,0.0,1.0,0.0
36.109,0.07527073240239386,-1.0,-0.64,-0.3590853994490358,3,2,2,10,3,1,2,2,2,2,0,1,0,1,0,0.0,0.0,1.0,1.0
54.7255,0.51,1.12,1.04,-2.03,2,1,2,8,10,1,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
44.0245,0.1,0.25,-0.04,0.36,2,2,3,6,6,1,4,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
36.2093,-1.41,0.69,-0.04,-0.01,4,1,3,6,6,2,4,4,4,4,1,1,1,0,0,0.0,0.0,1.0,1.0
56.7726,-0.17,1.53,0.45,-0.3590853994490358,2,1,7,10,5,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
39.2109,0.94,0.69,1.59,-0.3590853994490358,2,1,2,4,10,1,1,4,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
51.5913,0.1,0.06604246807201108,-0.29,-0.3590853994490358,2,2,2,10,8,1,1,1,3,3,0,1,0,0,1,0.0,0.0,2.0,0.0
62.6263,-0.58,0.68,0.85,-3.64,2,1,2,10,10,2,3,4,4,3,0,0,0,0,0,0.0,0.0,1.0,0.0
51.7148,0.95,-0.89,0.65,-0.28,2,4,5,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
57.3492,1.34,1.1,1.59,-0.3590853994490358,1,2,4,6,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
58.4482,0.1,-0.05,0.21,-0.82,2,2,2,6,6,1,3,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
54.486,-0.17,-0.46,1.59,-0.35,1,2,2,8,8,1,3,4,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
42.3113,-0.29,-1.33,0.21,-2.34,3,2,3,5,7,1,3,3,4,4,1,1,0,0,0,1.0,0.0,1.0,1.0
55.2865,0.1,0.25,-0.39,-1.16,1,2,2,7,4,2,3,3,3,2,1,1,0,0,0,0.0,0.0,1.0,0.0
55.8659,-0.56,-0.48,-0.39,-0.32,1,1,2,4,7,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
67.9662,0.1,0.25,0.21,0.31,1,1,4,8,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
61.5453,1.62,0.25,0.21,-0.3590853994490358,1,1,4,10,10,1,1,4,1,3,0,1,0,0,0,0.0,0.0,2.0,0.0
43.6395,1.34,-0.48,0.27,-0.58,5,4,3,2,2,2,3,4,2,3,0,1,0,0,0,0.0,0.0,1.0,1.0
35.6809,0.66,-0.46,1.59,-0.5,2,2,5,6,5,1,3,4,4,4,0,0,0,0,0,0.0,0.0,2.0,0.0
52.1266,0.1,-0.46,0.49,-0.3590853994490358,1,1,5,10,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
52.7707,-0.17,-0.05,0.78,-0.66,1,1,5,10,10,2,4,3,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
67.6824,1.34,0.99,1.26,-0.3,3,1,3,6,10,1,4,3,2,4,0,0,0,0,0,0.0,0.0,1.0,0.0
60.4979,-1.24,1.1,1.59,1.21,2,2,2,10,6,1,4,4,2,3,0,0,0,0,0,0.0,1.0,2.0,0.0
63.4332,-0.56,0.25,-1.06,-0.01,1,1,2,10,6,1,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
33.8339,0.1,-0.16,0.3,-0.39,2,5,2,7,7,2,2,3,3,3,0,0,1,0,0,0.0,1.0,1.0,0.0
51.5454,-0.29,0.06604246807201108,0.49,-0.3590853994490358,2,2,4,6,8,1,4,3,4,3,0,1,0,0,1,0.0,0.0,1.0,0.0
36.1496,0.1,0.06604246807201108,-0.39,-0.43,3,2,3,6,2,1,2,2,2,2,1,1,0,0,1,1.0,0.0,1.0,0.0
62.4145,0.95,1.53,-0.37,-0.3590853994490358,1,1,4,10,10,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
48.059,-0.29,-0.89,1.23,0.56,2,2,3,6,4,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
69.23,0.51,-0.49,-0.39,-0.97,1,1,4,10,8,1,3,4,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
29.6909,-0.97,0.06604246807201108,0.05,-3.72,4,4,1,4,2,2,2,1,1,1,0,1,1,0,1,1.0,0.0,1.0,1.0
59.2953,0.1,1.83,0.7,0.64,2,1,7,8,8,1,3,3,4,3,0,1,0,0,0,0.0,1.0,2.0,0.0
60.7083,0.1,-0.46,-0.34,-0.95,1,1,5,8,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
51.5131,-0.17,-0.05,-0.04,-0.6,2,2,2,6,3,2,3,4,3,3,1,1,1,0,0,0.0,0.0,1.0,0.0
61.5213,0.1,-1.32,-0.64,0.71,1,1,4,6,5,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
59.5712,1.62,-1.74,-0.29,0.7,2,2,3,6,5,2,2,3,4,1,0,1,0,0,0,0.0,0.0,2.0,0.0
45.2859,-0.17,0.25,-0.39,0.17,1,1,2,6,10,1,3,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
52.5585,1.62,-0.49,1.23,0.93,2,2,3,6,7,1,4,4,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
49.5298,0.39,1.22,1.59,-0.07,1,3,2,4,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
62.4713,-0.17,0.06604246807201108,-0.04,0.39,1,1,7,10,8,1,4,3,3,3,0,1,0,0,1,0.0,0.0,2.0,0.0
57.2291,0.1,-0.48,0.16,0.64,2,2,4,6,10,1,3,3,3,3,0,1,0,0,0,1.0,0.0,2.0,0.0
53.5614,1.62,0.25,-1.87,0.31,2,1,2,4,8,1,4,2,1,4,0,0,0,0,0,0.0,0.0,1.0,1.0
56.843,1.62,0.25,-0.83,-0.38,1,2,2,8,4,1,4,4,3,2,0,0,1,0,0,0.0,0.0,1.0,0.0
62.6692,0.1,0.25,-0.04,-0.06,1,1,7,10,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
60.9326,0.1,0.25,0.45,-0.41,2,1,4,10,9,1,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
58.3663,0.1,0.69,-0.73,-2.12,2,2,3,8,10,1,4,4,4,4,0,0,1,0,0,0.0,0.0,1.0,1.0
48.9435,0.27,0.06604246807201108,1.59,1.22,2,2,4,8,8,1,4,4,4,4,0,1,0,0,1,0.0,0.0,2.0,0.0
54.363,0.1,-0.48,-0.39,0.02,4,3,3,4,2,2,3,3,3,3,1,1,1,0,0,0.0,0.0,1.0,1.0
73.5592,1.62,-0.46,-0.1,-0.3590853994490358,1,1,4,8,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.8309,0.0752707324023938,0.25,1.0,-0.72,4,4,2,6,2,1,2,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
50.1571,0.77,0.25,-0.06,-0.3590853994490358,1,2,1,10,4,1,2,3,2,3,0,1,1,0,0,0.0,0.0,1.0,0.0
27.8047,-0.97,-1.33,-0.73,-0.3590853994490358,2,3,2,4,2,1,2,3,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
60.0184,0.1,0.06604246807201108,-0.64,-0.76,2,2,3,6,6,1,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,1.0
50.7457,-1.41,-0.48,-0.64,-0.3590853994490358,1,1,5,8,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
63.6094,0.49,1.1,0.78,-0.69,1,1,2,8,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
42.452,-1.68,0.25,0.98,-0.47,4,2,3,4,2,2,3,3,2,3,1,1,0,0,0,0.0,0.0,1.0,0.0
48.3267,-0.17,-0.05,-0.39,0.37,1,1,3,4,6,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
49.1113,-0.15,-0.61,-0.54,-0.3590853994490358,1,2,7,10,10,1,2,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
40.4517,0.07527073240239386,0.06604246807201108,-0.04,-1.09,6,1,2,3,2,2,2,1,2,2,1,1,0,1,1,0.0,0.0,1.0,1.0
45.5085,0.78,0.25,-0.24,0.1,2,3,2,3,4,1,3,4,2,3,0,1,0,0,0,1.0,1.0,1.0,0.0
49.5219,1.62,0.25,-0.14,-0.37,3,2,4,6,10,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
46.6112,-1.41,-0.91,-0.29,-0.3590853994490358,2,1,4,6,6,1,3,3,3,2,0,1,0,0,0,0.0,0.0,1.0,0.0
64.6602,1.62,0.25,-0.04,-2.33,1,1,5,8,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
48.9304,-0.17,-0.46,-0.39,-0.3590853994490358,2,2,2,4,2,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
67.2505,0.1,0.69,1.26,0.17,1,1,7,10,10,1,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
71.4281,0.51,0.06604246807201108,0.16,-0.3590853994490358,2,1,4,7,6,1,3,4,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
49.3725,-0.17,-0.05,1.59,-0.05,2,2,3,6,10,1,1,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.8165,-0.75,0.06604246807201108,-1.0,-0.3590853994490358,3,2,2,5,4,1,2,3,3,2,1,1,0,0,1,0.0,1.0,1.0,0.0
